airport,airline,frequency,low_cost
EDDM,AKUY,1,False
EDDM,ACNV,1,False
EDDM,BCEN,1,False
EDDM,BCRW,1,False
EDDM,ACLS,1,False
EDDM,AFQX,1,False
EDDM,APQS,1,False
EDDM,ABMT,1,False
EDDM,AIST,1,False
EDDM,BCNR,1,False
EDDM,ALXY,1,False
EDDM,AJQW,1,False
EDDM,ABHP,1,False
EDDM,AGSZ,1,True
EDDM,APRX,1,False
EDDM,AMNW,1,False
EDDM,AJOT,1,False
EDDM,AKWY,1,False
EDDM,ACIX,1,False
EDDM,ACLY,1,False
EDDM,ANOY,1,False
EDDM,BCIT,1,False
EDDM,ARVY,1,False
EDDM,ACMT,1,False
EDDM,AMOT,1,False
EDDM,AMTZ,1,False
EDDM,AGJP,1,False
EDDM,AFSX,1,False
EDDM,ADKU,1,False
EDDM,ADFX,1,False
EDDM,AIJL,1,False
EDDM,BDJM,1,False
EDDM,ACRZ,1,False
EGKK,ADOZ,9033,True
EGKK,ABKV,4200,False
EGKK,BCGY,1685,False
EGKK,ADKS,1371,False
EGKK,AGIJ,1345,False
EGKK,BCFL,953,False
EGKK,BCRU,893,True
EGKK,AKNT,633,False
EGKK,APRS,543,True
EGKK,AQUV,358,False
EGKK,ABIR,318,False
EGKK,ADKM,303,False
EGKK,BCPZ,273,False
EGKK,BCGK,265,False
EGKK,AJXY,240,True
EGKK,BDFT,232,True
EGKK,ADOY,224,True
EGKK,BDGN,224,True
EGKK,BCDY,200,False
EGKK,BCHV,177,False
EGKK,BCKN,174,False
EGKK,ANTW,162,False
EGKK,ABSV,144,False
EGKK,ABDP,113,False
EGKK,ABIP,112,False
EGKK,AGIN,111,False
EGKK,AEHY,83,False
EGKK,ADLO,65,False
EGKK,ANUV,58,False
EGKK,ABFN,56,False
EGKK,ACIO,56,False
EGKK,APVW,56,False
EGKK,AILM,56,True
EGKK,AGIQ,44,False
EGKK,ABVZ,40,False
EGKK,APQX,32,False
EGKK,ABRY,32,False
EGKK,BCJQ,32,True
EGKK,AIRT,30,False
EGKK,BCDZ,24,False
EGKK,BCFZ,24,False
EGKK,ACDU,24,False
EGKK,ACJP,16,False
EGKK,ABMX,16,False
EGKK,AGHT,15,False
EGKK,AMOS,8,True
EGKK,APRV,7,False
EGKK,AQTZ,6,False
EGKK,AFQU,4,False
EGKK,BDKX,4,False
EGKK,ABFY,3,False
EGKK,ABIV,3,False
EGKK,AHLQ,3,False
EGKK,AGQW,3,True
EGKK,ACKM,2,False
EGKK,AHRY,2,False
EGKK,ABOY,2,False
EGKK,AFHL,2,False
EGKK,ABEF,2,False
EGKK,ABTY,1,False
EGKK,AKMP,1,False
EGKK,BCTZ,1,False
EGKK,ANRS,1,False
EGKK,AJKN,1,False
EGKK,ADNR,1,False
EGKK,ANOW,1,False
EGKK,AHWX,1,False
EGKK,AHJP,1,False
EGKK,ABDL,1,False
EGKK,AGVZ,1,False
EGKK,BCQX,1,False
EGKK,ACIT,1,False
EGKK,BCQZ,1,False
EGKK,BCUV,1,False
EGKK,ABJO,1,False
EGKK,ADLP,1,False
LIRF,ABJT,11523,False
LIRF,BCRU,2312,True
LIRF,APRS,1488,True
LIRF,ADGK,622,False
LIRF,ADKS,529,False
LIRF,ABQV,416,True
LIRF,AGOW,399,True
LIRF,ABKV,391,False
LIRF,ABEH,388,False
LIRF,ADNY,343,True
LIRF,AJXY,332,True
LIRF,ADOZ,307,True
LIRF,BCGK,289,False
LIRF,ABEF,280,False
LIRF,ABCH,280,False
LIRF,BCDY,273,False
LIRF,AHLR,269,False
LIRF,AGHW,262,False
LIRF,BDGN,250,True
LIRF,ACLM,237,False
LIRF,APSV,185,False
LIRF,BCKN,169,False
LIRF,BCKP,169,False
LIRF,ABDP,168,False
LIRF,ANTW,168,False
LIRF,AVXY,166,False
LIRF,ABPS,162,True
LIRF,AKNP,156,False
LIRF,ABMO,154,False
LIRF,AGIJ,145,False
LIRF,ABDR,143,False
LIRF,ADOT,137,True
LIRF,AEGR,135,False
LIRF,AJOQ,130,False
LIRF,AJPR,115,False
LIRF,ADMX,113,False
LIRF,ABCZ,113,False
LIRF,ABFN,112,False
LIRF,AMOS,112,True
LIRF,ADLV,111,False
LIRF,ADKM,111,False
LIRF,ADKY,109,False
LIRF,ADOY,105,True
LIRF,BCHV,104,False
LIRF,ABIP,104,False
LIRF,AEHY,101,False
LIRF,ADMY,100,False
LIRF,AHNV,96,False
LIRF,ACJP,80,False
LIRF,APVW,80,False
LIRF,ACDJ,80,False
LIRF,AFSX,79,False
LIRF,ANUV,69,False
LIRF,BCDZ,63,False
LIRF,ABHQ,60,False
LIRF,AHOR,59,False
LIRF,AUVZ,57,False
LIRF,APTV,56,False
LIRF,ACDU,56,False
LIRF,ABRY,56,False
LIRF,AHJR,56,False
LIRF,ABCI,56,False
LIRF,ACIX,56,False
LIRF,ACGK,56,False
LIRF,AIOU,56,False
LIRF,ACIO,55,False
LIRF,BCDX,54,False
LIRF,AOUW,48,False
LIRF,ABSV,48,False
LIRF,AIVZ,48,False
LIRF,ACJM,47,False
LIRF,ABGW,44,False
LIRF,ACEF,44,False
LIRF,AORS,43,False
LIRF,ACKZ,40,False
LIRF,AUWY,40,False
LIRF,AHMZ,37,False
LIRF,AHLX,33,False
LIRF,AQUY,32,False
LIRF,AIKT,32,False
LIRF,AHJO,32,False
LIRF,ABCU,32,False
LIRF,AIRT,32,False
LIRF,BCGH,32,False
LIRF,ABES,24,False
LIRF,AMNQ,24,True
LIRF,ABVZ,24,False
LIRF,AJOS,24,False
LIRF,ACIY,23,False
LIRF,BCHM,20,True
LIRF,BCFJ,20,False
LIRF,BCFN,18,False
LIRF,BCJL,16,True
LIRF,ABSX,16,False
LIRF,ABMN,16,True
LIRF,BCNO,16,False
LIRF,ABLO,13,False
LIRF,AHPW,12,False
LIRF,AEGN,9,False
LIRF,BDKX,8,False
LIRF,AILM,8,True
LIRF,AKMU,8,False
LIRF,AGNY,7,False
LIRF,AEJP,6,False
LIRF,AOWY,6,False
LIRF,AUVY,5,False
LIRF,AFNZ,5,False
LIRF,ANRZ,4,False
LIRF,ADNO,4,False
LIRF,ADLN,4,False
LIRF,ADMW,3,False
LIRF,ABJQ,3,False
LIRF,AFQU,3,False
LIRF,ABIM,2,False
LIRF,ABMU,2,False
LIRF,ACDN,2,False
LIRF,BCQX,2,False
LIRF,AHMN,2,False
LIRF,AKMP,2,False
LIRF,ADGZ,2,False
LIRF,AHLO,2,True
LIRF,BCIM,2,False
LIRF,ARVY,2,False
LIRF,AFQV,1,True
LIRF,AHIM,1,False
LIRF,AKOQ,1,False
LIRF,AHIS,1,False
LIRF,AHLQ,1,False
LIRF,AGQY,1,False
LIRF,AEGZ,1,False
LIRF,ATUX,1,False
LIRF,BCOR,1,False
LIRF,AIKZ,1,False
LIRF,AHSZ,1,False
LIRF,ADLP,1,False
LIRF,AGMQ,1,False
LIRF,ABRV,1,False
LIRF,AFGK,1,False
LIRF,ALPR,1,False
LIRF,BCFO,1,False
LIRF,AJOW,1,False
LIRF,BDJR,1,False
LIRF,ABFY,1,False
LIRF,ADFG,1,False
LIRF,ABLU,1,False
LIRF,ASWY,1,False
LIRF,AGJV,1,False
LIRF,ADLO,1,False
LIRF,ABQU,1,False
LIRF,ABGL,1,False
EIDW,APRS,7110,True
EIDW,ADKM,5795,False
EIDW,ATVW,1658,False
EIDW,ABKV,408,False
EIDW,ADGK,398,False
EIDW,ABMN,387,True
EIDW,AHLR,306,False
EIDW,ABEH,231,False
EIDW,ABCH,222,False
EIDW,BCGY,208,False
EIDW,ACEF,203,False
EIDW,ADMY,172,False
EIDW,BCKP,169,False
EIDW,ACLM,168,False
EIDW,APSV,164,False
EIDW,AGIJ,140,False
EIDW,AVXY,138,False
EIDW,AGIN,114,False
EIDW,BCDY,112,False
EIDW,BCKN,112,False
EIDW,BCGK,108,False
EIDW,ABCZ,102,False
EIDW,ABPS,95,True
EIDW,ADNY,89,True
EIDW,ADMX,86,False
EIDW,AHRY,85,False
EIDW,ANTW,84,False
EIDW,BDKX,84,False
EIDW,AEGR,80,False
EIDW,BCLW,78,False
EIDW,AGIQ,76,False
EIDW,AKMP,74,False
EIDW,BDFT,73,True
EIDW,BCRU,66,True
EIDW,AJXY,63,True
EIDW,AHOR,57,False
EIDW,AHNV,56,False
EIDW,ABEF,56,False
EIDW,AIVZ,55,False
EIDW,ACGK,48,False
EIDW,ABLU,48,False
EIDW,BCJL,41,True
EIDW,AGMQ,41,False
EIDW,BCHV,40,False
EIDW,ADRZ,40,False
EIDW,BCEH,40,False
EIDW,AHMZ,39,False
EIDW,ABLN,39,False
EIDW,ACIO,32,False
EIDW,ABDR,32,False
EIDW,ABSV,32,False
EIDW,AOPV,31,False
EIDW,BCQX,28,False
EIDW,ACJP,24,False
EIDW,AEGP,18,False
EIDW,ABFY,17,False
EIDW,AENU,16,False
EIDW,AIKZ,14,False
EIDW,ABLV,14,False
EIDW,AINY,12,False
EIDW,AOUX,12,False
EIDW,AILM,9,True
EIDW,ADJQ,9,False
EIDW,AEJZ,9,False
EIDW,BCJQ,9,True
EIDW,AEUW,9,False
EIDW,ABJS,9,False
EIDW,ABCU,9,False
EIDW,ACGU,8,False
EIDW,APTV,8,False
EIDW,BCDL,8,True
EIDW,AKNP,8,False
EIDW,AIMW,8,False
EIDW,AJSY,7,False
EIDW,ABEW,7,False
EIDW,ADLP,6,False
EIDW,ADKP,5,False
EIDW,AHRV,5,False
EIDW,AIXY,5,False
EIDW,ADHO,5,False
EIDW,ADIX,5,False
EIDW,AOPR,4,False
EIDW,ABEO,4,False
EIDW,ADNR,4,False
EIDW,ABJU,4,False
EIDW,AMNP,3,False
EIDW,APRX,3,False
EIDW,AKQV,3,False
EIDW,ATUY,3,False
EIDW,AFWZ,3,False
EIDW,ACMO,3,False
EIDW,ADKR,3,False
EIDW,ADMR,3,False
EIDW,ADLO,3,False
EIDW,AJKN,3,False
EIDW,ABUY,2,False
EIDW,BCJZ,2,False
EIDW,AQVY,2,False
EIDW,ABJK,2,False
EIDW,BCDI,2,False
EIDW,ACDI,2,False
EIDW,BDGQ,2,False
EIDW,ABIJ,2,False
EIDW,BDKP,2,False
EIDW,BCGL,2,False
EIDW,ABDL,2,False
EIDW,AIJL,2,False
EIDW,AHJX,2,False
EIDW,AGST,2,False
EIDW,ANSX,2,False
EIDW,AEIK,2,False
EIDW,AKPQ,2,False
EIDW,ACJZ,2,False
EIDW,AEJR,2,False
EIDW,ABEP,2,False
EIDW,ACFX,2,False
EIDW,ABJW,2,False
EIDW,ADNT,2,False
EIDW,BDGX,1,False
EIDW,ABFL,1,False
EIDW,BCUV,1,False
EIDW,AGSZ,1,True
EIDW,AGOZ,1,False
EIDW,ARWX,1,False
EIDW,AMRV,1,False
EIDW,APTZ,1,False
EIDW,ACEV,1,False
EIDW,ATUW,1,False
EIDW,AFWY,1,False
EIDW,AIPV,1,False
EIDW,ANST,1,False
EIDW,ACIV,1,False
EIDW,ACEM,1,False
EIDW,BDJT,1,False
EIDW,AGRW,1,False
EIDW,BDGK,1,False
EIDW,AMPQ,1,False
EIDW,BDJR,1,False
EIDW,ASTU,1,False
EIDW,AEKM,1,False
EIDW,AFGQ,1,False
EIDW,ALPT,1,False
EIDW,AITY,1,False
EIDW,ADIN,1,False
EIDW,ADPU,1,False
EIDW,ANRY,1,False
EIDW,BCRW,1,False
EIDW,AEFS,1,False
EIDW,AJKX,1,False
EIDW,AGUZ,1,False
EIDW,AHJU,1,False
EIDW,BCNY,1,False
EIDW,BCHM,1,True
EIDW,APUZ,1,False
EIDW,ADOT,1,True
EIDW,ACEX,1,False
EIDW,ADNV,1,False
EIDW,ACNS,1,False
EIDW,AGSV,1,False
EIDW,BCHK,1,False
EIDW,AFPQ,1,False
EIDW,ABGT,1,False
EIDW,ANWY,1,False
EIDW,AIWY,1,False
EIDW,ACIT,1,False
EIDW,BDEI,1,False
EIDW,AOYZ,1,False
EIDW,AILU,1,False
EIDW,AGRT,1,False
EIDW,AGVW,1,False
EIDW,ABGS,1,False
EIDW,AITU,1,False
EIDW,AGHW,1,False
EIDW,AEPW,1,False
EIDW,ADJL,1,False
EIDW,APQS,1,False
EIDW,AIUX,1,False
EIDW,AENX,1,False
EIDW,AOQT,1,False
EIDW,BDGW,1,False
EIDW,BCJU,1,False
EIDW,ABJQ,1,False
EIDW,ABGL,1,False
EIDW,AMVW,1,True
EIDW,AFPY,1,False
EIDW,AEJP,1,False
EIDW,AHMS,1,False
EIDW,AHJV,1,False
EIDW,ABEZ,1,False
EIDW,AEJS,1,False
EIDW,AHPV,1,False
EIDW,BCDP,1,False
EIDW,BCJS,1,False
EIDW,BCSV,1,False
LFPO,ABEH,6122,False
LFPO,BCJL,3392,True
LFPO,BCRU,1479,True
LFPO,ADKS,1286,False
LFPO,ANUV,754,False
LFPO,ABCG,748,False
LFPO,BCDY,602,False
LFPO,ACDM,586,False
LFPO,ACKZ,456,False
LFPO,AEIZ,392,False
LFPO,ACIT,338,False
LFPO,BCDZ,317,False
LFPO,AGHW,311,False
LFPO,AFSX,276,False
LFPO,ABDP,234,False
LFPO,AGQW,172,True
LFPO,ADOX,125,False
LFPO,ABJT,117,False
LFPO,ACGV,114,False
LFPO,AMOS,112,True
LFPO,ABQS,109,False
LFPO,ADQX,100,False
LFPO,ADFZ,89,False
LFPO,AGIJ,88,False
LFPO,ABFN,68,False
LFPO,APVW,56,False
LFPO,ADOY,52,True
LFPO,BCGT,48,False
LFPO,BCHM,23,True
LFPO,AJXY,23,True
LFPO,ANRZ,6,False
LFPO,ACJO,5,False
LFPO,BDKX,5,False
LFPO,AOPU,4,False
LFPO,ABKQ,4,False
LFPO,AFQU,3,False
LFPO,ABVY,3,False
LFPO,AKQV,2,False
LFPO,AQRS,2,True
LFPO,ABDY,1,False
LFPO,BCNQ,1,False
LFPO,ABDL,1,False
LFPO,AHOY,1,False
LFPO,ADHQ,1,False
LFPO,ABHP,1,False
LFPO,ADPR,1,False
LFPO,ABJS,1,False
LFPO,AGHK,1,False
LFPO,AGHP,1,False
LFPO,ATUW,1,False
LFPO,AOSV,1,False
LFPO,AMNO,1,False
LOWW,ABIN,11107,False
LOWW,ADNY,1756,True
LOWW,AHNV,1315,False
LOWW,BDGN,956,True
LOWW,AEHY,468,False
LOWW,BCGK,380,False
LOWW,ADKS,348,False
LOWW,ADGK,340,False
LOWW,AVXY,269,False
LOWW,ABKV,266,False
LOWW,BCDL,264,True
LOWW,ABEF,224,False
LOWW,AHLR,224,False
LOWW,ADOZ,198,True
LOWW,BCRU,194,True
LOWW,AHOR,187,False
LOWW,AMOS,184,True
LOWW,AHRZ,183,False
LOWW,AGHW,168,False
LOWW,ABEH,160,False
LOWW,ABMO,141,False
LOWW,ANTW,131,False
LOWW,ACJP,128,False
LOWW,ABSV,128,False
LOWW,BDKX,127,False
LOWW,AHJR,123,False
LOWW,AEGR,114,False
LOWW,BCDY,113,False
LOWW,BCKN,112,False
LOWW,ABHQ,112,False
LOWW,AMOR,112,False
LOWW,ABIP,111,False
LOWW,ABDN,107,False
LOWW,ADRZ,104,False
LOWW,ABGL,99,False
LOWW,ADMY,97,False
LOWW,AOUW,96,False
LOWW,ADOY,91,True
LOWW,ABFN,81,False
LOWW,ABDR,72,False
LOWW,ADKY,72,False
LOWW,BCMT,72,False
LOWW,ABES,66,False
LOWW,AHNW,65,False
LOWW,BCTU,64,True
LOWW,ABFW,56,False
LOWW,ABCZ,56,False
LOWW,ADKM,56,False
LOWW,ABCI,48,False
LOWW,AJPR,47,False
LOWW,BCDZ,47,False
LOWW,AKQV,46,False
LOWW,ARVY,44,False
LOWW,AKMP,41,False
LOWW,BCGH,41,False
LOWW,AIRT,41,False
LOWW,ABVZ,40,False
LOWW,APVW,40,False
LOWW,AJMT,40,False
LOWW,AUVZ,40,False
LOWW,BCLW,40,False
LOWW,ADNS,38,False
LOWW,ACKZ,32,False
LOWW,AJXY,32,True
LOWW,AORS,32,False
LOWW,BCEH,31,False
LOWW,AKQU,31,False
LOWW,AKQX,31,False
LOWW,AHNP,30,False
LOWW,ABSX,30,False
LOWW,AIKT,29,False
LOWW,ABJS,26,False
LOWW,AGLO,24,False
LOWW,AJOS,24,False
LOWW,ACDJ,24,False
LOWW,ACJM,24,False
LOWW,AHLU,24,True
LOWW,BCFZ,24,False
LOWW,AHJO,24,False
LOWW,ADST,22,False
LOWW,BCHM,20,True
LOWW,AEJZ,19,False
LOWW,ABEO,18,False
LOWW,ACIX,17,False
LOWW,ACGZ,16,False
LOWW,BCJZ,16,False
LOWW,ACGK,16,False
LOWW,AGNS,16,False
LOWW,ANUV,16,False
LOWW,AIVZ,16,False
LOWW,APTV,16,False
LOWW,ABJV,14,False
LOWW,ABJQ,14,False
LOWW,AIRZ,14,False
LOWW,AKQW,13,False
LOWW,ALMW,13,False
LOWW,AKQT,12,False
LOWW,BCGS,11,False
LOWW,ACNS,10,False
LOWW,AEMX,10,False
LOWW,ADLO,10,False
LOWW,AENX,10,False
LOWW,BCQX,10,False
LOWW,ABCS,10,False
LOWW,BCNZ,9,False
LOWW,AFLX,9,True
LOWW,AHJU,9,False
LOWW,AISX,8,False
LOWW,ACKP,8,False
LOWW,ARWX,8,False
LOWW,ACQV,8,False
LOWW,BCUV,7,False
LOWW,AEGN,7,False
LOWW,AIQZ,6,False
LOWW,AFWY,6,False
LOWW,ACMO,6,False
LOWW,AGTU,6,False
LOWW,AGSV,6,False
LOWW,AILM,6,True
LOWW,AEIW,5,False
LOWW,BDFN,5,False
LOWW,ADKU,5,False
LOWW,ANSZ,5,False
LOWW,BCUX,5,False
LOWW,ABJO,5,False
LOWW,ATUW,5,False
LOWW,ADKZ,5,False
LOWW,BCJL,5,True
LOWW,BDJR,5,False
LOWW,ADJN,4,False
LOWW,ACDE,4,False
LOWW,AITY,4,False
LOWW,AKXY,4,False
LOWW,BCJQ,4,True
LOWW,AEJQ,4,False
LOWW,AFOR,4,False
LOWW,AGJV,4,False
LOWW,APTZ,4,False
LOWW,AEUW,3,False
LOWW,AKRS,3,False
LOWW,AGRS,3,False
LOWW,AKRU,3,False
LOWW,ACOS,3,False
LOWW,AGSX,3,False
LOWW,ABJU,3,False
LOWW,AGVZ,3,False
LOWW,ACSW,3,False
LOWW,AKQS,3,False
LOWW,AUWZ,3,False
LOWW,ADLP,3,False
LOWW,AHSY,3,False
LOWW,AILN,3,False
LOWW,AFOZ,3,False
LOWW,AEIK,3,False
LOWW,ADKR,2,False
LOWW,AEIR,2,False
LOWW,ADEW,2,False
LOWW,AGRW,2,False
LOWW,BCEX,2,False
LOWW,ABRV,2,False
LOWW,BCGL,2,False
LOWW,BDJM,2,False
LOWW,BCVZ,2,False
LOWW,ADFK,2,False
LOWW,ATWZ,2,False
LOWW,AQUZ,2,False
LOWW,ACLQ,2,False
LOWW,AJLW,2,False
LOWW,AJMW,2,False
LOWW,AHRV,2,False
LOWW,ABIV,2,False
LOWW,AEGZ,2,False
LOWW,AFMX,2,False
LOWW,AIOU,2,False
LOWW,BCFI,2,False
LOWW,ACGU,2,False
LOWW,ABTY,2,False
LOWW,AOWY,2,False
LOWW,AMPX,2,False
LOWW,AFPQ,2,False
LOWW,BCJU,2,False
LOWW,ABPX,2,False
LOWW,ANQX,2,False
LOWW,ADET,2,False
LOWW,ADEV,2,False
LOWW,ANSX,2,False
LOWW,ABUY,2,False
LOWW,AHIS,2,False
LOWW,AHIO,2,False
LOWW,AEJR,2,False
LOWW,AJOQ,2,False
LOWW,BCFN,2,False
LOWW,ABIJ,2,False
LOWW,BCTZ,2,False
LOWW,ACKV,1,False
LOWW,BCPY,1,False
LOWW,AIQR,1,False
LOWW,AKVW,1,False
LOWW,ABLU,1,False
LOWW,BDJQ,1,False
LOWW,AJTV,1,False
LOWW,ADFR,1,False
LOWW,ADFG,1,False
LOWW,APRX,1,False
LOWW,BDHI,1,False
LOWW,ABJT,1,False
LOWW,ABUV,1,False
LOWW,BCIN,1,False
LOWW,AKWX,1,False
LOWW,ACEF,1,False
LOWW,AKTU,1,False
LOWW,AQWY,1,False
LOWW,AEIS,1,False
LOWW,ADEZ,1,False
LOWW,AGJS,1,False
LOWW,ABMT,1,False
LOWW,ADLZ,1,True
LOWW,BCRS,1,False
LOWW,ACJO,1,False
LOWW,ADIX,1,False
LOWW,AGUV,1,False
LOWW,AHUV,1,False
LOWW,AILU,1,False
LOWW,AHMT,1,False
LOWW,ACMR,1,False
LOWW,AKPU,1,False
LOWW,AEOV,1,False
LOWW,ABKQ,1,False
LOWW,ACFS,1,False
LOWW,AGKO,1,False
LOWW,BCGO,1,False
LOWW,ACGM,1,False
LOWW,AIOP,1,False
LOWW,AHPU,1,False
LOWW,AJLP,1,False
LOWW,ABOR,1,False
LOWW,AQVX,1,False
LOWW,APTU,1,False
LOWW,ADFI,1,False
LOWW,AHWX,1,False
LOWW,BCYZ,1,False
LOWW,ACLU,1,False
LOWW,AHMO,1,False
LOWW,ADFL,1,False
LOWW,AGRT,1,False
LOWW,APVX,1,False
LOWW,AJKR,1,False
LOWW,ADIK,1,False
LOWW,AIKZ,1,False
LOWW,BCIW,1,False
LOWW,ABCD,1,False
LOWW,ADNV,1,False
LOWW,AFOW,1,False
LOWW,AIUZ,1,False
LOWW,AIPW,1,False
LOWW,AFPY,1,False
LOWW,AILV,1,False
LOWW,ACRW,1,False
LOWW,AIMR,1,False
LOWW,AMNP,1,False
LOWW,ASUW,1,False
LOWW,ADJL,1,False
LOWW,AEFS,1,False
LOWW,AEJS,1,False
LOWW,AGQW,1,True
LOWW,ACHR,1,False
LOWW,AFUZ,1,False
LOWW,AKQY,1,False
LOWW,AEMO,1,False
LOWW,ADLQ,1,False
LOWW,ACMZ,1,False
LOWW,AEGM,1,False
LOWW,AJKV,1,False
LOWW,AEGJ,1,False
LOWW,AELX,1,False
LOWW,ANTV,1,False
LOWW,BCFM,1,False
LOWW,ADEU,1,False
LOWW,BCDI,1,False
LOWW,AITZ,1,False
LOWW,ALOY,1,True
LOWW,AKUX,1,False
LOWW,AHPR,1,False
LOWW,ACNU,1,False
LOWW,AMRU,1,False
LOWW,AFWZ,1,False
LOWW,ABFQ,1,False
LOWW,AGSW,1,False
LOWW,AGHR,1,False
LOWW,AJMO,1,False
LOWW,ACQT,1,False
LOWW,AHMZ,1,False
LOWW,ACQS,1,False
LOWW,AJPW,1,False
LOWW,AFJZ,1,False
LOWW,BCFJ,1,False
LOWW,ABMX,1,False
LOWW,AQRX,1,True
LOWW,AJPY,1,False
LOWW,AHTW,1,False
LOWW,AFMS,1,False
LOWW,BCNY,1,False
LOWW,ADEG,1,False
LOWW,AKQZ,1,False
LOWW,AFPV,1,False
LOWW,ACFU,1,False
LOWW,AGHK,1,False
LOWW,ADIL,1,False
LOWW,ACQZ,1,False
LOWW,ALMR,1,False
LOWW,AINP,1,False
LOWW,AUVY,1,False
LOWW,ABFY,1,False
LOWW,ADRU,1,False
LOWW,ABEP,1,False
LOWW,AORV,1,False
LOWW,ACOQ,1,False
LOWW,ACKU,1,False
LOWW,BCPT,1,False
LOWW,ACLP,1,False
LOWW,ACMX,1,False
LOWW,AFTW,1,False
LSZH,AVXY,11048,False
LSZH,ADJK,1628,False
LSZH,ADNY,641,True
LSZH,ADGK,539,False
LSZH,AFKT,371,False
LSZH,ABIN,344,False
LSZH,AHLR,325,False
LSZH,ABKV,303,False
LSZH,ADKS,301,False
LSZH,BCDY,278,False
LSZH,APSV,251,False
LSZH,BCGK,249,False
LSZH,ABEH,225,False
LSZH,BCRU,224,True
LSZH,BCDL,213,True
LSZH,AKMP,193,False
LSZH,ACJP,192,False
LSZH,ADOZ,179,True
LSZH,BDKX,173,False
LSZH,BCKP,169,False
LSZH,ACEF,164,False
LSZH,ABHQ,145,False
LSZH,APTU,139,False
LSZH,ABDN,129,False
LSZH,AGHW,125,False
LSZH,AEGR,114,False
LSZH,BCKN,113,False
LSZH,ABEF,113,False
LSZH,ABDP,113,False
LSZH,ABDR,112,False
LSZH,ACLM,112,False
LSZH,ANTW,112,False
LSZH,AHRZ,111,False
LSZH,ABJT,104,False
LSZH,ADKY,100,False
LSZH,ABCZ,96,False
LSZH,AMOS,89,True
LSZH,ABSV,87,False
LSZH,ACDE,77,False
LSZH,AGIQ,76,False
LSZH,ADKM,71,False
LSZH,AEJZ,66,False
LSZH,ADMX,58,False
LSZH,ABEO,57,False
LSZH,AQUY,57,False
LSZH,ABFN,56,False
LSZH,BCGH,56,False
LSZH,ALMV,56,False
LSZH,ABCH,55,False
LSZH,ACIO,55,False
LSZH,ABIP,55,False
LSZH,BCQX,51,False
LSZH,ABJU,50,False
LSZH,AIRT,47,False
LSZH,AFPQ,47,False
LSZH,BCGT,46,False
LSZH,AFPY,45,False
LSZH,ABFY,45,False
LSZH,AKPR,43,True
LSZH,AFPS,42,False
LSZH,AKTX,38,True
LSZH,AFOW,36,False
LSZH,AIKT,34,False
LSZH,ACDJ,32,False
LSZH,BCDZ,32,False
LSZH,AHJR,30,False
LSZH,AORS,24,False
LSZH,ANUV,23,False
LSZH,ACMO,23,False
LSZH,AJMW,22,False
LSZH,AFPR,22,False
LSZH,AGTU,20,False
LSZH,ABGL,19,False
LSZH,AKQU,17,False
LSZH,ACKT,16,False
LSZH,AGJV,16,False
LSZH,ACIY,16,False
LSZH,ACGK,16,False
LSZH,AIJK,13,False
LSZH,ABVX,13,True
LSZH,AFOU,12,False
LSZH,AGVZ,12,False
LSZH,ACNS,11,False
LSZH,AKQV,11,False
LSZH,AFPV,11,False
LSZH,BCJT,10,False
LSZH,ACLP,10,False
LSZH,ADJN,10,False
LSZH,ABJQ,10,False
LSZH,AFPW,9,False
LSZH,AQWY,9,False
LSZH,AIQX,9,False
LSZH,AKQX,9,False
LSZH,AGRW,8,False
LSZH,AHOP,8,False
LSZH,ADIN,8,False
LSZH,ADEU,8,False
LSZH,ABLT,8,False
LSZH,ADKR,8,False
LSZH,AJOS,8,False
LSZH,BDHQ,8,False
LSZH,ANST,8,False
LSZH,BCJZ,8,False
LSZH,AHNW,8,False
LSZH,AUWZ,8,False
LSZH,ALQZ,8,False
LSZH,ABMX,8,False
LSZH,AKQW,8,False
LSZH,AFWY,8,False
LSZH,BCNZ,7,False
LSZH,BCUV,7,False
LSZH,ALPR,7,False
LSZH,AHWZ,7,False
LSZH,AEGZ,7,False
LSZH,AUVY,7,False
LSZH,AGLO,7,False
LSZH,BCOP,7,False
LSZH,BCJY,7,False
LSZH,BDJR,7,False
LSZH,BCSW,6,False
LSZH,AFGQ,6,False
LSZH,BCFN,6,False
LSZH,BDHX,6,False
LSZH,AEJR,6,False
LSZH,ANSZ,6,False
LSZH,ADST,6,False
LSZH,AJTY,6,False
LSZH,BCTZ,6,False
LSZH,AMSV,6,False
LSZH,AHSY,6,False
LSZH,ADJL,5,False
LSZH,AEIW,5,False
LSZH,ABJO,5,False
LSZH,AJRT,5,False
LSZH,AIMV,5,False
LSZH,ADIK,5,False
LSZH,ATWZ,5,False
LSZH,ACMR,5,False
LSZH,ADFU,5,False
LSZH,ABJK,5,False
LSZH,AHWX,5,False
LSZH,ACKU,5,False
LSZH,AGVY,5,False
LSZH,AGRS,5,False
LSZH,ABFQ,5,False
LSZH,AHRV,4,False
LSZH,ABTY,4,False
LSZH,ABCS,4,False
LSZH,ATYZ,4,False
LSZH,AGUZ,4,False
LSZH,ADEV,4,False
LSZH,AJKR,4,False
LSZH,AEGI,4,False
LSZH,ADIW,4,False
LSZH,AGLR,4,False
LSZH,ADEZ,4,False
LSZH,AFMS,4,False
LSZH,AOTW,4,False
LSZH,ADFS,4,False
LSZH,AEUW,4,False
LSZH,ACMP,4,False
LSZH,AMRV,4,False
LSZH,AIXZ,4,False
